exp,idx,cbcond,trial,stimID,cond,KP_zm,KP_conf,RT_zm,RT_conf,hmfc,rating16,sex_kp_mfor,age_kp,studresp,stud_jud,presented
EA_exp_2,2,1,119,114,2,z,3,1050,200,cr,2,female,22,NA,NA,NA
EA_exp_2,2,1,120,102,2,z,4,1214,218,cr,1,female,22,NA,NA,NA
EA_exp_2,2,1,121,79,1,m,4,1410,131,hit,6,female,22,p,younger,1
EA_exp_2,2,1,122,107,2,m,4,925,276,fa,6,female,22,NA,NA,NA
EA_exp_2,2,1,123,109,2,z,1,1208,227,cr,3,female,22,NA,NA,NA
EA_exp_2,2,1,124,74,1,m,4,1657,114,hit,6,female,22,q,older,1
EA_exp_2,2,1,125,67,1,m,4,1391,273,hit,6,female,22,p,younger,1
EA_exp_2,2,1,126,130,2,z,3,1863,215,cr,2,female,22,NA,NA,NA
EA_exp_2,2,1,127,56,1,m,4,2017,152,hit,6,female,22,p,younger,1
EA_exp_2,2,1,128,118,2,z,3,2050,219,cr,2,female,22,NA,NA,NA
EA_exp_2,2,1,129,170,2,z,3,914,169,cr,2,female,22,NA,NA,NA
EA_exp_2,2,1,130,180,2,z,2,993,149,cr,3,female,22,NA,NA,NA
EA_exp_2,2,1,131,162,2,z,4,943,421,cr,1,female,22,NA,NA,NA
EA_exp_2,2,1,132,122,2,z,4,685,242,cr,1,female,22,NA,NA,NA
EA_exp_2,2,1,133,18,1,z,4,682,200,miss,1,female,22,p,younger,1
EA_exp_2,2,1,134,129,2,z,4,703,271,cr,1,female,22,NA,NA,NA
EA_exp_2,2,1,135,135,2,z,4,739,209,cr,1,female,22,NA,NA,NA
EA_exp_2,2,1,136,172,2,z,4,796,243,cr,1,female,22,NA,NA,NA
EA_exp_2,2,1,137,44,1,m,4,1498,201,hit,6,female,22,p,younger,1
EA_exp_2,2,1,138,28,1,m,4,674,193,hit,6,female,22,p,younger,1
EA_exp_2,2,1,139,75,1,z,4,1227,210,miss,1,female,22,q,older,1
EA_exp_2,2,1,140,36,1,z,4,1132,215,miss,1,female,22,None,NA,1
EA_exp_2,2,1,141,68,1,m,4,1824,160,hit,6,female,22,q,older,1
EA_exp_2,2,1,142,134,2,z,4,1273,274,cr,1,female,22,NA,NA,NA
EA_exp_2,2,1,143,165,2,z,4,681,183,cr,1,female,22,NA,NA,NA
EA_exp_2,2,1,144,70,1,m,4,1153,189,hit,6,female,22,q,older,1
EA_exp_2,2,1,145,191,2,m,4,1252,190,fa,6,female,22,NA,NA,NA
EA_exp_2,2,1,146,29,1,m,4,1014,217,hit,6,female,22,p,younger,1
EA_exp_2,2,1,147,147,2,z,4,1231,186,cr,1,female,22,NA,NA,NA
EA_exp_2,2,1,148,47,1,m,4,1862,162,hit,6,female,22,q,older,1
EA_exp_2,2,1,149,155,2,z,4,1765,607,cr,1,female,22,NA,NA,NA
EA_exp_2,2,1,150,144,2,z,4,1754,268,cr,1,female,22,NA,NA,NA
EA_exp_2,2,1,151,78,1,m,4,1858,146,hit,6,female,22,p,younger,1
EA_exp_2,2,1,152,12,1,z,4,1675,211,miss,1,female,22,q,older,1
EA_exp_2,2,1,153,24,1,z,3,1643,180,miss,2,female,22,q,older,1
EA_exp_2,2,1,154,176,2,z,1,2732,203,cr,3,female,22,NA,NA,NA
EA_exp_2,2,1,155,41,1,z,1,2292,481,miss,3,female,22,q,older,1
EA_exp_2,2,1,156,198,2,z,1,1597,265,cr,3,female,22,NA,NA,NA
EA_exp_2,2,1,157,115,2,z,3,897,246,cr,2,female,22,NA,NA,NA
EA_exp_2,2,1,158,62,1,m,4,2607,463,hit,6,female,22,p,younger,1
EA_exp_2,2,1,159,84,1,m,3,2272,1515,hit,5,female,22,p,younger,1
EA_exp_2,2,1,160,13,1,m,4,769,348,hit,6,female,22,p,younger,1
EA_exp_2,2,1,161,31,1,m,2,1374,706,hit,4,female,22,q,older,1
EA_exp_2,2,1,162,138,2,z,4,1655,319,cr,1,female,22,NA,NA,NA
EA_exp_2,2,1,163,116,2,z,4,501,217,cr,1,female,22,NA,NA,NA
EA_exp_2,2,1,164,34,1,z,4,752,333,miss,1,female,22,p,younger,1
EA_exp_2,2,1,165,173,2,z,4,703,271,cr,1,female,22,NA,NA,NA
EA_exp_2,2,1,166,158,2,z,4,754,224,cr,1,female,22,NA,NA,NA
EA_exp_2,2,1,167,65,1,z,4,841,256,miss,1,female,22,p,younger,1
EA_exp_2,2,1,168,26,1,z,4,793,257,miss,1,female,22,q,older,1
EA_exp_2,2,1,169,50,1,m,4,1462,231,hit,6,female,22,q,older,1
EA_exp_2,2,1,170,91,1,m,4,706,237,hit,6,female,22,p,younger,1
EA_exp_2,2,1,171,42,1,z,2,1605,350,miss,3,female,22,q,older,1
EA_exp_2,2,1,172,189,2,z,2,641,639,cr,3,female,22,NA,NA,NA
EA_exp_2,2,1,173,132,2,z,2,762,244,cr,3,female,22,NA,NA,NA
EA_exp_2,2,1,174,148,2,z,2,1435,219,cr,3,female,22,NA,NA,NA
EA_exp_2,2,1,175,45,1,z,1,1091,2242,miss,3,female,22,q,older,1
EA_exp_2,2,1,176,190,2,z,3,1865,296,cr,2,female,22,NA,NA,NA
EA_exp_2,2,1,177,4,1,m,4,1514,251,hit,6,female,22,q,older,1
EA_exp_2,2,1,178,149,2,z,4,1599,284,cr,1,female,22,NA,NA,NA
EA_exp_2,2,1,179,83,1,z,4,1039,193,miss,1,female,22,q,older,1
EA_exp_2,2,1,180,200,2,z,4,1226,243,cr,1,female,22,NA,NA,NA
EA_exp_2,2,1,181,51,1,z,4,1274,288,miss,1,female,22,q,older,1
EA_exp_2,2,1,182,175,2,z,4,2150,266,cr,1,female,22,NA,NA,NA
EA_exp_2,2,1,183,101,2,z,4,593,258,cr,1,female,22,NA,NA,NA
EA_exp_2,2,1,184,136,2,z,4,999,331,cr,1,female,22,NA,NA,NA
EA_exp_2,2,1,185,2,1,m,4,1455,303,hit,6,female,22,p,younger,1
EA_exp_2,2,1,186,182,2,z,4,1458,291,cr,1,female,22,NA,NA,NA
EA_exp_2,2,1,187,163,2,z,2,1448,344,cr,3,female,22,NA,NA,NA
EA_exp_2,2,1,188,192,2,z,2,1340,256,cr,3,female,22,NA,NA,NA
EA_exp_2,2,1,189,160,2,z,3,1733,203,cr,2,female,22,NA,NA,NA
EA_exp_2,2,1,190,80,1,m,4,1440,228,hit,6,female,22,p,younger,1
EA_exp_2,2,1,191,15,1,z,2,1419,813,miss,3,female,22,p,younger,1
EA_exp_2,2,1,192,178,2,z,2,1360,369,cr,3,female,22,NA,NA,NA
EA_exp_2,2,1,193,194,2,z,2,1095,608,cr,3,female,22,NA,NA,NA
EA_exp_2,2,1,194,128,2,z,1,1271,400,cr,3,female,22,NA,NA,NA
EA_exp_2,2,1,195,46,1,m,4,1714,229,hit,6,female,22,q,older,1
EA_exp_2,2,1,196,57,1,z,2,2912,387,miss,3,female,22,p,younger,1
EA_exp_2,2,1,197,153,2,z,2,822,301,cr,3,female,22,NA,NA,NA
EA_exp_2,2,1,198,76,1,z,3,531,135,miss,2,female,22,q,older,1
EA_exp_2,2,1,199,139,2,z,4,530,167,cr,1,female,22,NA,NA,NA
EA_exp_2,2,1,200,127,2,z,4,559,197,cr,1,female,22,NA,NA,NA
EA_exp_2,3,2,1,4,2,z,2,4508,2861,cr,3,female,20,NA,NA,NA
EA_exp_2,3,2,2,180,1,m,4,1578,1558,hit,6,female,20,p,younger,1
EA_exp_2,3,2,3,48,2,z,1,2409,1442,cr,3,female,20,NA,NA,NA
EA_exp_2,3,2,4,124,1,m,4,1350,1742,hit,6,female,20,p,younger,1
EA_exp_2,3,2,5,10,2,z,3,2056,2832,cr,2,female,20,NA,NA,NA
EA_exp_2,3,2,6,134,1,m,3,2033,1849,hit,5,female,20,p,younger,1
EA_exp_2,3,2,7,7,2,z,2,2094,1542,cr,3,female,20,NA,NA,NA
EA_exp_2,3,2,8,19,2,z,4,1609,1443,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,9,49,2,z,4,1620,1458,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,10,57,2,z,4,1418,1899,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,11,175,1,m,4,1408,1058,hit,6,female,20,q,older,1
EA_exp_2,3,2,12,166,1,m,4,1145,596,hit,6,female,20,q,older,1
EA_exp_2,3,2,13,196,1,m,4,1232,518,hit,6,female,20,q,older,1
EA_exp_2,3,2,14,56,2,z,4,1266,841,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,15,24,2,z,3,1383,508,cr,2,female,20,NA,NA,NA
EA_exp_2,3,2,16,67,2,z,4,1280,415,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,17,13,2,z,4,1343,451,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,18,96,2,z,1,2611,516,cr,3,female,20,NA,NA,NA
EA_exp_2,3,2,19,160,1,m,4,1217,1097,hit,6,female,20,p,younger,1
EA_exp_2,3,2,20,44,2,z,4,1392,513,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,21,59,2,z,4,1021,559,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,22,97,2,z,4,1419,363,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,23,128,1,m,1,2912,707,hit,4,female,20,q,older,1
EA_exp_2,3,2,24,58,2,z,4,1592,818,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,25,23,2,z,4,1699,390,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,26,194,1,m,2,2646,681,hit,4,female,20,p,younger,1
EA_exp_2,3,2,27,27,2,z,2,1419,640,cr,3,female,20,NA,NA,NA
EA_exp_2,3,2,28,43,2,z,4,1544,723,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,29,110,1,z,3,1737,538,miss,2,female,20,q,older,1
EA_exp_2,3,2,30,1,2,z,3,1479,454,cr,2,female,20,NA,NA,NA
EA_exp_2,3,2,31,171,1,m,4,1046,2083,hit,6,female,20,q,older,1
EA_exp_2,3,2,32,84,2,m,3,1635,537,fa,5,female,20,NA,NA,NA
EA_exp_2,3,2,33,20,2,z,3,1207,799,cr,2,female,20,NA,NA,NA
EA_exp_2,3,2,34,187,1,m,4,978,611,hit,6,female,20,q,older,1
EA_exp_2,3,2,35,191,1,m,4,1207,821,hit,6,female,20,q,older,1
EA_exp_2,3,2,36,118,1,m,1,2229,1701,hit,4,female,20,p,younger,1
EA_exp_2,3,2,37,190,1,m,4,815,732,hit,6,female,20,q,older,1
EA_exp_2,3,2,38,112,1,m,4,830,648,hit,6,female,20,q,older,1
EA_exp_2,3,2,39,186,1,m,4,1264,566,hit,6,female,20,p,younger,1
EA_exp_2,3,2,40,92,2,z,4,1214,409,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,41,66,2,z,4,1132,424,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,42,71,2,z,2,1605,689,cr,3,female,20,NA,NA,NA
EA_exp_2,3,2,43,103,1,m,4,916,569,hit,6,female,20,q,older,1
EA_exp_2,3,2,44,39,2,z,3,1170,1200,cr,2,female,20,NA,NA,NA
EA_exp_2,3,2,45,2,2,m,1,1727,325,fa,4,female,20,NA,NA,NA
EA_exp_2,3,2,46,135,1,z,4,1722,479,miss,1,female,20,q,older,1
EA_exp_2,3,2,47,151,1,z,4,1435,814,miss,1,female,20,q,older,1
EA_exp_2,3,2,48,12,2,z,4,3995,488,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,49,89,2,z,4,1430,502,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,50,152,1,m,4,1050,547,hit,6,female,20,p,younger,1
EA_exp_2,3,2,51,146,1,z,4,1567,392,miss,1,female,20,q,older,1
EA_exp_2,3,2,52,147,1,m,4,937,671,hit,6,female,20,q,older,1
EA_exp_2,3,2,53,26,2,z,1,2036,1950,cr,3,female,20,NA,NA,NA
EA_exp_2,3,2,54,167,1,m,4,1187,394,hit,6,female,20,p,younger,1
EA_exp_2,3,2,55,95,2,z,4,1406,735,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,56,114,1,m,4,898,695,hit,6,female,20,p,younger,1
EA_exp_2,3,2,57,31,2,z,4,1353,400,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,58,50,2,z,4,1393,467,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,59,109,1,m,4,799,619,hit,6,female,20,q,older,1
EA_exp_2,3,2,60,55,2,z,4,1330,423,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,61,153,1,m,4,960,427,hit,6,female,20,q,older,1
EA_exp_2,3,2,62,47,2,z,4,1212,484,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,63,73,2,z,4,1252,425,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,64,72,2,z,1,2378,372,cr,3,female,20,NA,NA,NA
EA_exp_2,3,2,65,30,2,z,4,1287,412,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,66,69,2,z,2,1453,350,cr,3,female,20,NA,NA,NA
EA_exp_2,3,2,67,25,2,z,2,1324,308,cr,3,female,20,NA,NA,NA
EA_exp_2,3,2,68,76,2,z,4,1242,785,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,69,111,1,m,4,1142,446,hit,6,female,20,q,older,1
EA_exp_2,3,2,70,163,1,m,4,862,565,hit,6,female,20,q,older,1
EA_exp_2,3,2,71,170,1,m,4,754,396,hit,6,female,20,p,younger,1
EA_exp_2,3,2,72,17,2,z,3,1548,601,cr,2,female,20,NA,NA,NA
EA_exp_2,3,2,73,91,2,z,4,1328,406,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,74,8,2,z,4,1286,462,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,75,174,1,z,1,1917,378,miss,3,female,20,q,older,1
EA_exp_2,3,2,76,113,1,m,4,941,448,hit,6,female,20,p,younger,1
EA_exp_2,3,2,77,125,1,m,4,699,365,hit,6,female,20,p,younger,1
EA_exp_2,3,2,78,90,2,z,4,1408,385,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,79,117,1,m,4,1221,364,hit,6,female,20,q,older,1
EA_exp_2,3,2,80,139,1,m,4,957,274,hit,6,female,20,p,younger,1
EA_exp_2,3,2,81,136,1,m,4,1096,310,hit,6,female,20,q,older,1
EA_exp_2,3,2,82,137,1,m,4,907,336,hit,6,female,20,p,younger,1
EA_exp_2,3,2,83,198,1,m,4,913,313,hit,6,female,20,p,younger,1
EA_exp_2,3,2,84,36,2,z,4,1284,452,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,85,154,1,z,4,1378,421,miss,1,female,20,p,younger,1
EA_exp_2,3,2,86,132,1,z,4,1123,418,miss,1,female,20,p,younger,1
EA_exp_2,3,2,87,177,1,m,4,2451,345,hit,6,female,20,q,older,1
EA_exp_2,3,2,88,155,1,z,4,1277,404,miss,1,female,20,q,older,1
EA_exp_2,3,2,89,188,1,m,4,1176,687,hit,6,female,20,q,older,1
EA_exp_2,3,2,90,185,1,m,4,1206,366,hit,6,female,20,p,younger,1
EA_exp_2,3,2,91,173,1,z,4,1537,366,miss,1,female,20,p,younger,1
EA_exp_2,3,2,92,101,1,m,4,993,690,hit,6,female,20,p,younger,1
EA_exp_2,3,2,93,82,2,z,4,1668,383,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,94,22,2,z,4,1359,404,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,95,108,1,m,4,1046,533,hit,6,female,20,q,older,1
EA_exp_2,3,2,96,127,1,m,4,1743,645,hit,6,female,20,q,older,1
EA_exp_2,3,2,97,33,2,z,4,1422,542,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,98,98,2,z,4,1239,449,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,99,18,2,z,4,1452,496,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,100,51,2,z,4,1564,440,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,101,93,2,z,4,1231,543,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,102,184,1,z,4,4013,484,miss,1,female,20,p,younger,1
EA_exp_2,3,2,103,178,1,m,4,3044,321,hit,6,female,20,q,older,1
EA_exp_2,3,2,104,42,2,z,4,1655,446,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,105,140,1,z,4,2076,403,miss,1,female,20,q,older,1
EA_exp_2,3,2,106,14,2,z,4,1442,436,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,107,192,1,m,4,2723,240,hit,6,female,20,q,older,1
EA_exp_2,3,2,108,32,2,z,4,1222,368,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,109,197,1,m,4,883,297,hit,6,female,20,q,older,1
EA_exp_2,3,2,110,121,1,m,4,943,242,hit,6,female,20,p,younger,1
EA_exp_2,3,2,111,143,1,m,4,780,196,hit,6,female,20,q,older,1
EA_exp_2,3,2,112,161,1,z,4,1454,382,miss,1,female,20,q,older,1
EA_exp_2,3,2,113,145,1,z,4,1167,363,miss,1,female,20,q,older,1
EA_exp_2,3,2,114,165,1,z,4,1262,1525,miss,1,female,20,q,older,1
EA_exp_2,3,2,115,16,2,z,1,2086,447,cr,3,female,20,NA,NA,NA
EA_exp_2,3,2,116,169,1,m,4,1036,511,hit,6,female,20,q,older,1
EA_exp_2,3,2,117,40,2,z,4,1476,442,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,118,46,2,z,4,1178,500,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,119,62,2,z,4,1375,644,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,120,199,1,z,1,2670,650,miss,3,female,20,q,older,1
EA_exp_2,3,2,121,68,2,z,4,1184,428,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,122,61,2,z,4,1755,383,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,123,63,2,z,4,1294,343,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,124,28,2,z,4,1177,421,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,125,133,1,m,1,1733,1290,hit,4,female,20,q,older,1
EA_exp_2,3,2,126,100,2,z,2,3321,1643,cr,3,female,20,NA,NA,NA
EA_exp_2,3,2,127,74,2,z,4,1323,448,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,128,122,1,m,4,878,630,hit,6,female,20,p,younger,1
EA_exp_2,3,2,129,144,1,m,4,971,401,hit,6,female,20,p,younger,1
EA_exp_2,3,2,130,80,2,z,4,1725,406,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,131,116,1,z,1,1400,1769,miss,3,female,20,q,older,1
EA_exp_2,3,2,132,105,1,m,4,933,679,hit,6,female,20,q,older,1
EA_exp_2,3,2,133,60,2,z,4,1248,421,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,134,181,1,z,1,1678,796,miss,3,female,20,q,older,1
EA_exp_2,3,2,135,99,2,z,2,2112,403,cr,3,female,20,NA,NA,NA
EA_exp_2,3,2,136,120,1,z,3,1811,517,miss,2,female,20,q,older,1
EA_exp_2,3,2,137,11,2,m,1,3249,617,fa,4,female,20,NA,NA,NA
EA_exp_2,3,2,138,159,1,m,4,1329,885,hit,6,female,20,p,younger,1
EA_exp_2,3,2,139,37,2,z,4,1379,438,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,140,131,1,m,4,2307,642,hit,6,female,20,p,younger,1
EA_exp_2,3,2,141,34,2,z,4,1338,381,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,142,88,2,z,4,1136,365,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,143,115,1,m,1,1756,867,hit,4,female,20,q,older,1
EA_exp_2,3,2,144,142,1,m,3,1744,1092,hit,5,female,20,q,older,1
EA_exp_2,3,2,145,81,2,z,4,2010,627,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,146,75,2,z,3,1178,806,cr,2,female,20,NA,NA,NA
EA_exp_2,3,2,147,123,1,m,4,1033,648,hit,6,female,20,q,older,1
EA_exp_2,3,2,148,157,1,z,3,1842,462,miss,2,female,20,q,older,1
EA_exp_2,3,2,149,130,1,m,4,1127,698,hit,6,female,20,q,older,1
EA_exp_2,3,2,150,107,1,z,3,1361,755,miss,2,female,20,q,older,1
EA_exp_2,3,2,151,102,1,m,1,2769,1071,hit,4,female,20,p,younger,1
EA_exp_2,3,2,152,9,2,z,2,1463,853,cr,3,female,20,NA,NA,NA
EA_exp_2,3,2,153,141,1,m,2,2003,1166,hit,4,female,20,p,younger,1
EA_exp_2,3,2,154,52,2,z,4,1983,1660,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,155,6,2,z,4,1418,396,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,156,85,2,z,4,2173,415,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,157,21,2,z,4,1202,762,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,158,3,2,z,4,1483,396,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,159,87,2,z,4,1035,1405,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,160,148,1,m,4,1029,263,hit,6,female,20,q,older,1
EA_exp_2,3,2,161,53,2,z,4,1359,432,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,162,54,2,z,4,1344,372,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,163,195,1,m,4,1015,424,hit,6,female,20,p,younger,1
EA_exp_2,3,2,164,150,1,m,4,1014,313,hit,6,female,20,p,younger,1
EA_exp_2,3,2,165,172,1,m,4,703,316,hit,6,female,20,q,older,1
EA_exp_2,3,2,166,29,2,z,1,1630,345,cr,3,female,20,NA,NA,NA
EA_exp_2,3,2,167,5,2,z,4,1156,408,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,168,149,1,m,4,1096,472,hit,6,female,20,q,older,1
EA_exp_2,3,2,169,183,1,z,1,1349,472,miss,3,female,20,q,older,1
EA_exp_2,3,2,170,168,1,m,2,1080,1510,hit,4,female,20,p,younger,1
EA_exp_2,3,2,171,193,1,m,2,1963,485,hit,4,female,20,q,older,1
EA_exp_2,3,2,172,156,1,m,4,1074,753,hit,6,female,20,p,younger,1
EA_exp_2,3,2,173,106,1,m,4,2484,1196,hit,6,female,20,q,older,1
EA_exp_2,3,2,174,176,1,m,4,1231,660,hit,6,female,20,q,older,1
EA_exp_2,3,2,175,126,1,m,4,763,310,hit,6,female,20,p,younger,1
EA_exp_2,3,2,176,15,2,z,1,1832,812,cr,3,female,20,NA,NA,NA
EA_exp_2,3,2,177,94,2,z,3,1309,417,cr,2,female,20,NA,NA,NA
EA_exp_2,3,2,178,83,2,z,4,1632,491,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,179,104,1,m,1,2134,317,hit,4,female,20,p,younger,1
EA_exp_2,3,2,180,86,2,z,1,2174,355,cr,3,female,20,NA,NA,NA
EA_exp_2,3,2,181,138,1,m,4,1009,583,hit,6,female,20,q,older,1
EA_exp_2,3,2,182,158,1,m,4,1871,735,hit,6,female,20,q,older,1
EA_exp_2,3,2,183,119,1,z,3,1315,681,miss,2,female,20,p,younger,1
EA_exp_2,3,2,184,38,2,z,4,1148,570,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,185,179,1,m,1,1462,419,hit,4,female,20,q,older,1
EA_exp_2,3,2,186,189,1,z,1,1651,764,miss,3,female,20,q,older,1
EA_exp_2,3,2,187,162,1,m,4,1101,748,hit,6,female,20,p,younger,1
EA_exp_2,3,2,188,129,1,z,1,2864,487,miss,3,female,20,p,younger,1
EA_exp_2,3,2,189,45,2,z,4,1717,377,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,190,78,2,z,4,1340,367,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,191,200,1,m,4,1346,597,hit,6,female,20,q,older,1
EA_exp_2,3,2,192,41,2,z,4,1246,391,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,193,35,2,z,4,1402,395,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,194,79,2,z,4,1435,364,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,195,65,2,z,4,1343,386,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,196,182,1,m,2,1574,1311,hit,4,female,20,q,older,1
EA_exp_2,3,2,197,70,2,z,4,1405,590,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,198,64,2,z,4,1367,731,cr,1,female,20,NA,NA,NA
EA_exp_2,3,2,199,77,2,m,1,1887,622,fa,4,female,20,NA,NA,NA
EA_exp_2,3,2,200,164,1,m,4,1041,325,hit,6,female,20,p,younger,1
EA_exp_2,4,1,1,10,1,m,4,2845,2208,hit,6,female,25,p,younger,1
EA_exp_2,4,1,2,91,1,m,4,2840,1088,hit,6,female,25,p,younger,1
EA_exp_2,4,1,3,151,2,z,2,4168,1401,cr,3,female,25,NA,NA,NA
EA_exp_2,4,1,4,124,2,z,3,2081,1561,cr,2,female,25,NA,NA,NA
EA_exp_2,4,1,5,88,1,m,3,2139,1055,hit,5,female,25,p,younger,1
EA_exp_2,4,1,6,116,2,z,4,1892,1395,cr,1,female,25,NA,NA,NA
EA_exp_2,4,1,7,140,2,z,3,2239,1165,cr,2,female,25,NA,NA,NA
EA_exp_2,4,1,8,169,2,z,2,1855,1072,cr,3,female,25,NA,NA,NA
EA_exp_2,4,1,9,56,1,m,4,1586,848,hit,6,female,25,p,younger,1
EA_exp_2,4,1,10,7,1,m,2,2781,921,hit,4,female,25,p,younger,1
EA_exp_2,4,1,11,14,1,m,4,1428,567,hit,6,female,25,q,older,1
EA_exp_2,4,1,12,33,1,z,4,1311,790,miss,1,female,25,p,younger,1
EA_exp_2,4,1,13,59,1,m,4,1381,714,hit,6,female,25,p,younger,1
EA_exp_2,4,1,14,145,2,z,3,2957,545,cr,2,female,25,NA,NA,NA
EA_exp_2,4,1,15,123,2,z,4,1599,615,cr,1,female,25,NA,NA,NA
EA_exp_2,4,1,16,97,1,m,2,1534,748,hit,4,female,25,p,younger,1
EA_exp_2,4,1,17,161,2,z,2,1843,847,cr,3,female,25,NA,NA,NA
EA_exp_2,4,1,18,194,2,z,2,1582,729,cr,3,female,25,NA,NA,NA
EA_exp_2,4,1,19,136,2,m,2,1310,771,fa,4,female,25,NA,NA,NA
EA_exp_2,4,1,20,177,2,m,1,1367,1096,fa,4,female,25,NA,NA,NA
EA_exp_2,4,1,21,62,1,z,3,1835,590,miss,2,female,25,p,younger,1
EA_exp_2,4,1,22,61,1,m,2,1169,642,hit,4,female,25,p,younger,1
EA_exp_2,4,1,23,46,1,m,4,1416,523,hit,6,female,25,q,older,1
EA_exp_2,4,1,24,1,1,z,2,2615,584,miss,3,female,25,q,older,1
EA_exp_2,4,1,25,39,1,z,3,1186,588,miss,2,female,25,p,younger,1
EA_exp_2,4,1,26,21,1,m,4,1424,486,hit,6,female,25,q,older,1
EA_exp_2,4,1,27,41,1,m,2,1317,553,hit,4,female,25,q,older,1
EA_exp_2,4,1,28,143,2,z,3,1540,543,cr,2,female,25,NA,NA,NA
EA_exp_2,4,1,29,186,2,z,2,3221,580,cr,3,female,25,NA,NA,NA
EA_exp_2,4,1,30,179,2,z,4,1340,529,cr,1,female,25,NA,NA,NA
EA_exp_2,4,1,31,24,1,m,2,2219,447,hit,4,female,25,q,older,1
EA_exp_2,4,1,32,77,1,m,4,1615,600,hit,6,female,25,q,older,1
EA_exp_2,4,1,33,38,1,m,1,2398,506,hit,4,female,25,p,younger,1
EA_exp_2,4,1,34,141,2,z,2,2583,537,cr,3,female,25,NA,NA,NA
EA_exp_2,4,1,35,167,2,z,3,1234,557,cr,2,female,25,NA,NA,NA
EA_exp_2,4,1,36,40,1,m,4,1272,479,hit,6,female,25,q,older,1
