exp,idx,cbcond,trial,stimID,cond,KP_zm,KP_conf,RT_zm,RT_conf,hmfc,rating16,sex_kp_mfor,age_kp
EA_exp_1b,44,2,94,157,1,m,4,4836,202,hit,6,female,21
EA_exp_1b,44,2,95,48,2,z,3,3477,306,cr,2,female,21
EA_exp_1b,44,2,96,177,1,z,3,1078,484,miss,2,female,21
EA_exp_1b,44,2,97,170,1,z,2,1072,385,miss,3,female,21
EA_exp_1b,44,2,98,142,1,m,3,1986,268,hit,5,female,21
EA_exp_1b,44,2,99,54,2,z,2,3110,350,cr,3,female,21
EA_exp_1b,44,2,100,111,1,m,4,2164,422,hit,6,female,21
EA_exp_1b,44,2,101,11,2,z,3,2822,351,cr,2,female,21
EA_exp_1b,44,2,102,96,2,z,2,1087,1647,cr,3,female,21
EA_exp_1b,44,2,103,109,1,m,3,1535,267,hit,5,female,21
EA_exp_1b,44,2,104,33,2,z,3,2098,376,cr,2,female,21
EA_exp_1b,44,2,105,119,1,m,4,1197,357,hit,6,female,21
EA_exp_1b,44,2,106,62,2,z,3,1429,312,cr,2,female,21
EA_exp_1b,44,2,107,190,1,m,3,3163,183,hit,5,female,21
EA_exp_1b,44,2,108,106,1,m,3,1764,180,hit,5,female,21
EA_exp_1b,44,2,109,103,1,m,4,1099,236,hit,6,female,21
EA_exp_1b,44,2,110,51,2,z,3,1314,264,cr,2,female,21
EA_exp_1b,44,2,111,85,2,z,4,1459,287,cr,1,female,21
EA_exp_1b,44,2,112,23,2,m,3,948,216,fa,5,female,21
EA_exp_1b,44,2,113,6,2,z,3,1072,271,cr,2,female,21
EA_exp_1b,44,2,114,120,1,z,3,2151,456,miss,2,female,21
EA_exp_1b,44,2,115,8,2,z,1,1930,260,cr,3,female,21
EA_exp_1b,44,2,116,126,1,m,4,1595,261,hit,6,female,21
EA_exp_1b,44,2,117,20,2,m,3,2461,194,fa,5,female,21
EA_exp_1b,44,2,118,58,2,m,4,924,160,fa,6,female,21
EA_exp_1b,44,2,119,174,1,z,3,991,254,miss,2,female,21
EA_exp_1b,44,2,120,19,2,m,4,999,231,fa,6,female,21
EA_exp_1b,44,2,121,10,2,z,2,1022,223,cr,3,female,21
EA_exp_1b,44,2,122,141,1,m,4,1049,248,hit,6,female,21
EA_exp_1b,44,2,123,73,2,m,1,2094,198,fa,4,female,21
EA_exp_1b,44,2,124,187,1,z,2,1088,237,miss,3,female,21
EA_exp_1b,44,2,125,83,2,z,1,1268,236,cr,3,female,21
EA_exp_1b,44,2,126,143,1,m,4,2147,183,hit,6,female,21
EA_exp_1b,44,2,127,107,1,z,3,1122,270,miss,2,female,21
EA_exp_1b,44,2,128,139,1,m,4,1108,225,hit,6,female,21
EA_exp_1b,44,2,129,28,2,z,3,888,239,cr,2,female,21
EA_exp_1b,44,2,130,168,1,m,4,1080,213,hit,6,female,21
EA_exp_1b,44,2,131,105,1,m,2,1073,524,hit,4,female,21
EA_exp_1b,44,2,132,179,1,m,3,985,413,hit,5,female,21
EA_exp_1b,44,2,133,175,1,z,3,1056,317,miss,2,female,21
EA_exp_1b,44,2,134,167,1,m,4,3762,196,hit,6,female,21
EA_exp_1b,44,2,135,44,2,z,3,2621,351,cr,2,female,21
EA_exp_1b,44,2,136,66,2,z,3,3712,295,cr,2,female,21
EA_exp_1b,44,2,137,112,1,z,2,1020,270,miss,3,female,21
EA_exp_1b,44,2,138,127,1,z,3,2181,1318,miss,2,female,21
EA_exp_1b,44,2,139,166,1,z,2,3237,1595,miss,3,female,21
EA_exp_1b,44,2,140,86,2,m,2,1260,371,fa,4,female,21
EA_exp_1b,44,2,141,21,2,z,3,2294,739,cr,2,female,21
EA_exp_1b,44,2,142,160,1,m,4,1030,519,hit,6,female,21
EA_exp_1b,44,2,143,4,2,z,3,2501,633,cr,2,female,21
EA_exp_1b,44,2,144,60,2,m,3,2276,479,fa,5,female,21
EA_exp_1b,44,2,145,77,2,z,2,1118,316,cr,3,female,21
EA_exp_1b,44,2,146,2,2,z,3,2128,484,cr,2,female,21
EA_exp_1b,44,2,147,40,2,m,2,1105,367,fa,4,female,21
EA_exp_1b,44,2,148,194,1,z,2,1104,383,miss,3,female,21
EA_exp_1b,44,2,149,80,2,m,2,2417,394,fa,4,female,21
EA_exp_1b,44,2,150,132,1,m,4,1259,258,hit,6,female,21
EA_exp_1b,44,2,151,3,2,z,3,3083,360,cr,2,female,21
EA_exp_1b,44,2,152,1,2,m,3,2861,370,fa,5,female,21
EA_exp_1b,44,2,153,135,1,m,4,950,200,hit,6,female,21
EA_exp_1b,44,2,154,189,1,m,4,977,180,hit,6,female,21
EA_exp_1b,44,2,155,34,2,m,4,1069,237,fa,6,female,21
EA_exp_1b,44,2,156,123,1,z,3,1524,289,miss,2,female,21
EA_exp_1b,44,2,157,94,2,m,4,1000,232,fa,6,female,21
EA_exp_1b,44,2,158,122,1,m,2,752,460,hit,4,female,21
EA_exp_1b,44,2,159,59,2,m,2,1291,337,fa,4,female,21
EA_exp_1b,44,2,160,200,1,z,2,1222,350,miss,3,female,21
EA_exp_1b,44,2,161,164,1,z,3,1042,255,miss,2,female,21
EA_exp_1b,44,2,162,140,1,m,3,2983,282,hit,5,female,21
EA_exp_1b,44,2,163,61,2,m,3,1043,224,fa,5,female,21
EA_exp_1b,44,2,164,38,2,z,2,2105,1230,cr,3,female,21
EA_exp_1b,44,2,165,113,1,m,2,2286,252,hit,4,female,21
EA_exp_1b,44,2,166,30,2,z,2,1236,380,cr,3,female,21
EA_exp_1b,44,2,167,26,2,m,2,1789,336,fa,4,female,21
EA_exp_1b,44,2,168,9,2,m,2,932,216,fa,4,female,21
EA_exp_1b,44,2,169,196,1,m,4,1153,301,hit,6,female,21
EA_exp_1b,44,2,170,184,1,m,2,4772,317,hit,4,female,21
EA_exp_1b,44,2,171,192,1,z,3,1554,717,miss,2,female,21
EA_exp_1b,44,2,172,97,2,m,3,831,3705,fa,5,female,21
EA_exp_1b,44,2,173,198,1,z,3,3029,358,miss,2,female,21
EA_exp_1b,44,2,174,176,1,z,2,2476,384,miss,3,female,21
EA_exp_1b,44,2,175,36,2,z,3,3602,507,cr,2,female,21
EA_exp_1b,44,2,176,161,1,m,4,1529,357,hit,6,female,21
EA_exp_1b,44,2,177,93,2,m,3,887,477,fa,5,female,21
EA_exp_1b,44,2,178,136,1,m,2,1182,390,hit,4,female,21
EA_exp_1b,44,2,179,15,2,z,3,1128,324,cr,2,female,21
EA_exp_1b,44,2,180,49,2,z,3,1191,355,cr,2,female,21
EA_exp_1b,44,2,181,129,1,m,4,1079,276,hit,6,female,21
EA_exp_1b,44,2,182,153,1,m,4,873,240,hit,6,female,21
EA_exp_1b,44,2,183,57,2,m,4,679,247,fa,6,female,21
EA_exp_1b,44,2,184,117,1,z,3,1182,313,miss,2,female,21
EA_exp_1b,44,2,185,78,2,z,2,1114,3578,cr,3,female,21
EA_exp_1b,44,2,186,79,2,m,4,2267,284,fa,6,female,21
EA_exp_1b,44,2,187,115,1,m,4,1252,201,hit,6,female,21
EA_exp_1b,44,2,188,27,2,m,4,1732,135,fa,6,female,21
EA_exp_1b,44,2,189,17,2,m,4,1203,156,fa,6,female,21
EA_exp_1b,44,2,190,118,1,m,3,1541,179,hit,5,female,21
EA_exp_1b,44,2,191,81,2,m,3,958,223,fa,5,female,21
EA_exp_1b,44,2,192,114,1,z,3,1111,277,miss,2,female,21
EA_exp_1b,44,2,193,154,1,m,2,1836,316,hit,4,female,21
EA_exp_1b,44,2,194,41,2,m,2,1571,236,fa,4,female,21
EA_exp_1b,44,2,195,145,1,m,2,998,229,hit,4,female,21
EA_exp_1b,44,2,196,134,1,m,4,1406,319,hit,6,female,21
EA_exp_1b,44,2,197,63,2,z,3,1926,576,cr,2,female,21
EA_exp_1b,44,2,198,75,2,z,3,5740,479,cr,2,female,21
EA_exp_1b,44,2,199,150,1,m,2,1837,380,hit,4,female,21
EA_exp_1b,44,2,200,186,1,z,3,994,289,miss,2,female,21
EA_exp_1b,45,1,1,103,2,z,2,8265,4744,cr,3,female,19
EA_exp_1b,45,1,2,37,1,m,4,2919,2127,hit,6,female,19
EA_exp_1b,45,1,3,79,1,m,4,2680,1609,hit,6,female,19
EA_exp_1b,45,1,4,57,1,m,4,1419,1980,hit,6,female,19
EA_exp_1b,45,1,5,91,1,m,4,1852,1310,hit,6,female,19
EA_exp_1b,45,1,6,157,2,m,3,5848,2026,fa,5,female,19
EA_exp_1b,45,1,7,107,2,z,4,1688,2608,cr,1,female,19
EA_exp_1b,45,1,8,24,1,z,3,2345,1381,miss,2,female,19
EA_exp_1b,45,1,9,174,2,m,2,2686,1406,fa,4,female,19
EA_exp_1b,45,1,10,155,2,z,2,2179,1961,cr,3,female,19
EA_exp_1b,45,1,11,134,2,z,3,2069,1778,cr,2,female,19
EA_exp_1b,45,1,12,194,2,z,3,1772,2127,cr,2,female,19
EA_exp_1b,45,1,13,167,2,z,4,1691,1170,cr,1,female,19
EA_exp_1b,45,1,14,38,1,z,4,1069,1570,miss,1,female,19
EA_exp_1b,45,1,15,169,2,z,4,1092,867,cr,1,female,19
EA_exp_1b,45,1,16,61,1,m,3,1376,1091,hit,5,female,19
EA_exp_1b,45,1,17,126,2,z,2,2489,991,cr,3,female,19
EA_exp_1b,45,1,18,93,1,m,4,1367,1116,hit,6,female,19
EA_exp_1b,45,1,19,199,2,z,4,1707,2502,cr,1,female,19
EA_exp_1b,45,1,20,27,1,m,4,1509,1024,hit,6,female,19
EA_exp_1b,45,1,21,41,1,m,4,1130,1173,hit,6,female,19
EA_exp_1b,45,1,22,13,1,m,4,1620,1215,hit,6,female,19
EA_exp_1b,45,1,23,176,2,m,2,6271,1566,fa,4,female,19
EA_exp_1b,45,1,24,88,1,m,4,1057,1105,hit,6,female,19
EA_exp_1b,45,1,25,119,2,z,4,1431,1654,cr,1,female,19
EA_exp_1b,45,1,26,112,2,z,4,1475,1251,cr,1,female,19
EA_exp_1b,45,1,27,118,2,m,4,930,934,fa,6,female,19
EA_exp_1b,45,1,28,78,1,z,4,1297,936,miss,1,female,19
EA_exp_1b,45,1,29,177,2,z,4,1233,1212,cr,1,female,19
EA_exp_1b,45,1,30,3,1,m,3,1595,1446,hit,5,female,19
EA_exp_1b,45,1,31,146,2,z,3,2300,1100,cr,2,female,19
EA_exp_1b,45,1,32,54,1,m,4,1168,1004,hit,6,female,19
EA_exp_1b,45,1,33,108,2,z,4,1042,885,cr,1,female,19
EA_exp_1b,45,1,34,20,1,m,3,2465,1400,hit,5,female,19
EA_exp_1b,45,1,35,51,1,z,4,1089,960,miss,1,female,19
EA_exp_1b,45,1,36,183,2,m,2,2425,402,fa,4,female,19
EA_exp_1b,45,1,37,42,1,m,4,1812,901,hit,6,female,19
EA_exp_1b,45,1,38,116,2,m,3,2831,1338,fa,5,female,19
EA_exp_1b,45,1,39,18,1,m,4,1093,820,hit,6,female,19
EA_exp_1b,45,1,40,15,1,m,4,806,973,hit,6,female,19
EA_exp_1b,45,1,41,140,2,m,4,1432,617,fa,6,female,19
EA_exp_1b,45,1,42,170,2,m,4,957,564,fa,6,female,19
EA_exp_1b,45,1,43,47,1,m,4,1137,635,hit,6,female,19
EA_exp_1b,45,1,44,166,2,z,3,1841,2147,cr,2,female,19
EA_exp_1b,45,1,45,186,2,z,4,1517,586,cr,1,female,19
EA_exp_1b,45,1,46,195,2,z,4,1137,512,cr,1,female,19
EA_exp_1b,45,1,47,1,1,m,4,1369,640,hit,6,female,19
EA_exp_1b,45,1,48,56,1,m,4,2033,463,hit,6,female,19
EA_exp_1b,45,1,49,138,2,z,4,1885,669,cr,1,female,19
EA_exp_1b,45,1,50,135,2,z,4,1235,634,cr,1,female,19
EA_exp_1b,45,1,51,130,2,m,4,1251,587,fa,6,female,19
EA_exp_1b,45,1,52,143,2,z,3,1429,629,cr,2,female,19
EA_exp_1b,45,1,53,198,2,m,2,1900,1531,fa,4,female,19
EA_exp_1b,45,1,54,168,2,m,3,1194,984,fa,5,female,19
EA_exp_1b,45,1,55,2,1,m,4,1060,545,hit,6,female,19
EA_exp_1b,45,1,56,180,2,m,4,2780,2039,fa,6,female,19
EA_exp_1b,45,1,57,44,1,m,4,838,655,hit,6,female,19
EA_exp_1b,45,1,58,136,2,z,2,1571,3104,cr,3,female,19
EA_exp_1b,45,1,59,84,1,z,2,2406,1360,miss,3,female,19
EA_exp_1b,45,1,60,179,2,z,3,1672,529,cr,2,female,19
EA_exp_1b,45,1,61,7,1,z,3,1580,1175,miss,2,female,19
EA_exp_1b,45,1,62,52,1,m,4,1532,630,hit,6,female,19
EA_exp_1b,45,1,63,64,1,m,4,1308,451,hit,6,female,19
EA_exp_1b,45,1,64,85,1,m,4,909,503,hit,6,female,19
EA_exp_1b,45,1,65,172,2,m,4,694,225,fa,6,female,19
EA_exp_1b,45,1,66,149,2,z,4,1737,2415,cr,1,female,19
EA_exp_1b,45,1,67,46,1,z,3,1821,496,miss,2,female,19
EA_exp_1b,45,1,68,114,2,z,4,2032,485,cr,1,female,19
EA_exp_1b,45,1,69,35,1,z,4,1170,430,miss,1,female,19
EA_exp_1b,45,1,70,161,2,m,2,1531,747,fa,4,female,19
EA_exp_1b,45,1,71,150,2,z,4,1579,729,cr,1,female,19
EA_exp_1b,45,1,72,22,1,m,4,1312,771,hit,6,female,19
EA_exp_1b,45,1,73,128,2,m,2,3718,1338,fa,4,female,19
EA_exp_1b,45,1,74,182,2,z,4,1281,588,cr,1,female,19
EA_exp_1b,45,1,75,147,2,m,3,1043,1030,fa,5,female,19
EA_exp_1b,45,1,76,12,1,z,4,1871,683,miss,1,female,19
EA_exp_1b,45,1,77,164,2,z,4,1094,671,cr,1,female,19
EA_exp_1b,45,1,78,25,1,m,2,1320,635,hit,4,female,19
EA_exp_1b,45,1,79,71,1,m,4,1618,667,hit,6,female,19
EA_exp_1b,45,1,80,163,2,m,2,2147,309,fa,4,female,19
EA_exp_1b,45,1,81,98,1,m,2,1510,437,hit,4,female,19
EA_exp_1b,45,1,82,153,2,z,4,1157,546,cr,1,female,19
EA_exp_1b,45,1,83,70,1,m,4,1291,547,hit,6,female,19
EA_exp_1b,45,1,84,58,1,m,4,1056,398,hit,6,female,19
EA_exp_1b,45,1,85,31,1,m,4,731,477,hit,6,female,19
EA_exp_1b,45,1,86,33,1,m,4,716,472,hit,6,female,19
EA_exp_1b,45,1,87,141,2,z,4,1701,587,cr,1,female,19
EA_exp_1b,45,1,88,101,2,z,3,1654,509,cr,2,female,19
EA_exp_1b,45,1,89,36,1,m,4,1703,511,hit,6,female,19
EA_exp_1b,45,1,90,139,2,z,4,1371,446,cr,1,female,19
EA_exp_1b,45,1,91,165,2,m,1,4058,1494,fa,4,female,19
EA_exp_1b,45,1,92,39,1,z,3,1690,3473,miss,2,female,19
EA_exp_1b,45,1,93,29,1,m,4,1445,471,hit,6,female,19
EA_exp_1b,45,1,94,144,2,z,4,1698,1499,cr,1,female,19
EA_exp_1b,45,1,95,96,1,m,4,1567,460,hit,6,female,19
EA_exp_1b,45,1,96,187,2,z,3,1628,947,cr,2,female,19
EA_exp_1b,45,1,97,43,1,m,4,1392,481,hit,6,female,19
EA_exp_1b,45,1,98,60,1,m,4,1583,393,hit,6,female,19
EA_exp_1b,45,1,99,17,1,z,4,2029,899,miss,1,female,19
EA_exp_1b,45,1,100,81,1,m,4,1361,532,hit,6,female,19
EA_exp_1b,45,1,101,171,2,m,4,831,296,fa,6,female,19
EA_exp_1b,45,1,102,137,2,m,4,652,238,fa,6,female,19
EA_exp_1b,45,1,103,9,1,m,4,1235,142,hit,6,female,19
EA_exp_1b,45,1,104,82,1,m,4,1128,133,hit,6,female,19
EA_exp_1b,45,1,105,28,1,m,4,787,172,hit,6,female,19
EA_exp_1b,45,1,106,200,2,z,4,1445,486,cr,1,female,19
EA_exp_1b,45,1,107,109,2,z,4,1104,2016,cr,1,female,19
EA_exp_1b,45,1,108,87,1,m,4,1982,507,hit,6,female,19
EA_exp_1b,45,1,109,145,2,z,4,2745,644,cr,1,female,19
EA_exp_1b,45,1,110,160,2,m,2,2217,1036,fa,4,female,19
EA_exp_1b,45,1,111,62,1,z,4,1318,761,miss,1,female,19
EA_exp_1b,45,1,112,115,2,z,4,1135,712,cr,1,female,19
EA_exp_1b,45,1,113,21,1,z,4,1167,440,miss,1,female,19
EA_exp_1b,45,1,114,73,1,m,3,1271,991,hit,5,female,19
EA_exp_1b,45,1,115,192,2,z,4,1607,370,cr,1,female,19
EA_exp_1b,45,1,116,97,1,m,4,1286,218,hit,6,female,19
EA_exp_1b,45,1,117,8,1,m,4,1280,169,hit,6,female,19
EA_exp_1b,45,1,118,122,2,z,4,1293,377,cr,1,female,19
EA_exp_1b,45,1,119,159,2,z,4,1196,437,cr,1,female,19
EA_exp_1b,45,1,120,63,1,m,2,1493,1203,hit,4,female,19
EA_exp_1b,45,1,121,53,1,m,4,1153,431,hit,6,female,19
EA_exp_1b,45,1,122,197,2,z,2,1871,1823,cr,3,female,19
EA_exp_1b,45,1,123,106,2,z,2,1366,394,cr,3,female,19
EA_exp_1b,45,1,124,132,2,z,2,1336,401,cr,3,female,19
EA_exp_1b,45,1,125,110,2,z,4,2658,432,cr,1,female,19
EA_exp_1b,45,1,126,19,1,z,4,1439,496,miss,1,female,19
EA_exp_1b,45,1,127,190,2,m,2,1673,596,fa,4,female,19
EA_exp_1b,45,1,128,175,2,m,3,1244,918,fa,5,female,19
EA_exp_1b,45,1,129,23,1,m,3,2753,174,hit,5,female,19
EA_exp_1b,45,1,130,162,2,z,4,1128,356,cr,1,female,19
EA_exp_1b,45,1,131,16,1,m,4,1798,425,hit,6,female,19
EA_exp_1b,45,1,132,148,2,m,4,796,163,fa,6,female,19
EA_exp_1b,45,1,133,188,2,m,4,765,169,fa,6,female,19
EA_exp_1b,45,1,134,94,1,m,4,1091,177,hit,6,female,19
EA_exp_1b,45,1,135,5,1,m,4,1001,173,hit,6,female,19
EA_exp_1b,45,1,136,156,2,z,4,1910,1652,cr,1,female,19
EA_exp_1b,45,1,137,117,2,z,4,1234,396,cr,1,female,19
EA_exp_1b,45,1,138,184,2,z,3,2014,919,cr,2,female,19
EA_exp_1b,45,1,139,86,1,z,3,2658,530,miss,2,female,19
EA_exp_1b,45,1,140,4,1,m,4,1229,374,hit,6,female,19
EA_exp_1b,45,1,141,124,2,m,3,4468,383,fa,5,female,19
EA_exp_1b,45,1,142,181,2,m,2,1681,807,fa,4,female,19
EA_exp_1b,45,1,143,11,1,m,4,1666,367,hit,6,female,19
EA_exp_1b,45,1,144,105,2,z,4,1698,439,cr,1,female,19
EA_exp_1b,45,1,145,45,1,m,4,1208,384,hit,6,female,19
EA_exp_1b,45,1,146,67,1,m,4,1266,185,hit,6,female,19
EA_exp_1b,45,1,147,72,1,z,3,1586,1260,miss,2,female,19
EA_exp_1b,45,1,148,100,1,m,4,2011,261,hit,6,female,19
EA_exp_1b,45,1,149,74,1,m,4,970,207,hit,6,female,19
EA_exp_1b,45,1,150,104,2,z,4,2534,412,cr,1,female,19
EA_exp_1b,45,1,151,90,1,z,4,2365,376,miss,1,female,19
EA_exp_1b,45,1,152,50,1,z,4,2694,904,miss,1,female,19
EA_exp_1b,45,1,153,102,2,z,2,1891,1043,cr,3,female,19
EA_exp_1b,45,1,154,89,1,m,4,1209,372,hit,6,female,19
EA_exp_1b,45,1,155,154,2,m,2,1542,801,fa,4,female,19
EA_exp_1b,45,1,156,173,2,z,2,3149,1838,cr,3,female,19
EA_exp_1b,45,1,157,65,1,m,4,1719,810,hit,6,female,19
EA_exp_1b,45,1,158,77,1,z,3,2810,1669,miss,2,female,19
EA_exp_1b,45,1,159,111,2,z,2,1620,1884,cr,3,female,19
EA_exp_1b,45,1,160,129,2,z,4,1428,978,cr,1,female,19
EA_exp_1b,45,1,161,158,2,z,4,1434,508,cr,1,female,19
EA_exp_1b,45,1,162,189,2,z,4,1644,513,cr,1,female,19
EA_exp_1b,45,1,163,92,1,m,3,2364,457,hit,5,female,19
EA_exp_1b,45,1,164,6,1,m,3,794,162,hit,5,female,19
EA_exp_1b,45,1,165,10,1,m,4,1195,311,hit,6,female,19
EA_exp_1b,45,1,166,125,2,z,4,1529,456,cr,1,female,19
EA_exp_1b,45,1,167,48,1,m,4,1479,150,hit,6,female,19
EA_exp_1b,45,1,168,69,1,m,4,640,128,hit,6,female,19
EA_exp_1b,45,1,169,185,2,z,4,1533,490,cr,1,female,19
EA_exp_1b,45,1,170,68,1,z,4,1175,754,miss,1,female,19
EA_exp_1b,45,1,171,99,1,m,4,1511,129,hit,6,female,19
EA_exp_1b,45,1,172,80,1,m,4,734,90,hit,6,female,19
EA_exp_1b,45,1,173,151,2,m,4,1350,91,fa,6,female,19
EA_exp_1b,45,1,174,121,2,z,4,1494,326,cr,1,female,19
EA_exp_1b,45,1,175,40,1,m,4,1389,109,hit,6,female,19
EA_exp_1b,45,1,176,178,2,z,4,1752,894,cr,1,female,19
EA_exp_1b,45,1,177,133,2,z,4,1724,351,cr,1,female,19
EA_exp_1b,45,1,178,76,1,m,4,1619,140,hit,6,female,19
