exp,idx,jatosID,cbcond,trial,stimID,cond,KP_zm,KP_conf,RT_zm,RT_conf,hmfc,rating16,sex_kp_mfor,age_kp,studresp,stud_jud,presented
EA_exp_3,18,28616,1,191,5,1,m,4,1211,242,hit,6,f,18,q,older,1
EA_exp_3,18,28616,1,192,132,2,z,4,1619,415,cr,1,f,18,NA,NA,NA
EA_exp_3,18,28616,1,193,135,2,z,4,1743,417,cr,1,f,18,NA,NA,NA
EA_exp_3,18,28616,1,194,158,2,z,4,2047,774,cr,1,f,18,NA,NA,NA
EA_exp_3,18,28616,1,195,92,1,m,4,898,237,hit,6,f,18,None,NA,1
EA_exp_3,18,28616,1,196,105,2,z,4,1153,541,cr,1,f,18,NA,NA,NA
EA_exp_3,18,28616,1,197,119,2,z,3,3033,870,cr,2,f,18,NA,NA,NA
EA_exp_3,18,28616,1,198,106,2,z,4,1237,553,cr,1,f,18,NA,NA,NA
EA_exp_3,18,28616,1,199,36,1,z,3,1636,699,miss,2,f,18,p,younger,1
EA_exp_3,18,28616,1,200,139,2,z,4,2240,492,cr,1,f,18,NA,NA,NA
EA_exp_3,19,28615,1,1,61,1,z,2,5054,1411,miss,3,f,18,q,older,1
EA_exp_3,19,28615,1,2,12,1,z,4,3646,1758,miss,1,f,18,q,older,1
EA_exp_3,19,28615,1,3,106,2,z,4,2334,1567,cr,1,f,18,NA,NA,NA
EA_exp_3,19,28615,1,4,42,1,m,4,3276,1334,hit,6,f,18,None,NA,1
EA_exp_3,19,28615,1,5,86,1,z,3,2654,2076,miss,2,f,18,q,older,1
EA_exp_3,19,28615,1,6,27,1,z,3,2709,1251,miss,2,f,18,q,older,1
EA_exp_3,19,28615,1,7,124,2,z,3,2687,1052,cr,2,f,18,NA,NA,NA
EA_exp_3,19,28615,1,8,169,2,z,2,4337,873,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,9,9,1,m,4,2071,1115,hit,6,f,18,p,younger,1
EA_exp_3,19,28615,1,10,142,2,z,3,1729,1055,cr,2,f,18,NA,NA,NA
EA_exp_3,19,28615,1,11,3,1,m,4,1749,1159,hit,6,f,18,q,older,1
EA_exp_3,19,28615,1,12,28,1,m,4,1608,896,hit,6,f,18,q,older,1
EA_exp_3,19,28615,1,13,171,2,z,2,1523,808,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,14,119,2,z,2,1716,970,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,15,50,1,m,4,1842,1281,hit,6,f,18,q,older,1
EA_exp_3,19,28615,1,16,118,2,z,2,6961,874,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,17,45,1,z,3,2054,812,miss,2,f,18,q,older,1
EA_exp_3,19,28615,1,18,197,2,z,2,1693,465,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,19,84,1,m,4,1554,1398,hit,6,f,18,p,younger,1
EA_exp_3,19,28615,1,20,122,2,z,3,3055,428,cr,2,f,18,NA,NA,NA
EA_exp_3,19,28615,1,21,56,1,m,3,1820,667,hit,5,f,18,q,older,1
EA_exp_3,19,28615,1,22,65,1,m,3,1440,622,hit,5,f,18,q,older,1
EA_exp_3,19,28615,1,23,29,1,m,4,1125,449,hit,6,f,18,p,younger,1
EA_exp_3,19,28615,1,24,51,1,z,3,1393,591,miss,2,f,18,p,younger,1
EA_exp_3,19,28615,1,25,102,2,z,4,1543,562,cr,1,f,18,NA,NA,NA
EA_exp_3,19,28615,1,26,152,2,z,2,1120,312,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,27,49,1,m,4,1228,1459,hit,6,f,18,q,older,1
EA_exp_3,19,28615,1,28,19,1,z,3,1430,886,miss,2,f,18,p,younger,1
EA_exp_3,19,28615,1,29,100,1,m,4,1683,712,hit,6,f,18,p,younger,1
EA_exp_3,19,28615,1,30,54,1,m,3,3995,1025,hit,5,f,18,p,younger,1
EA_exp_3,19,28615,1,31,177,2,z,3,1127,497,cr,2,f,18,NA,NA,NA
EA_exp_3,19,28615,1,32,183,2,m,3,680,718,fa,5,f,18,NA,NA,NA
EA_exp_3,19,28615,1,33,113,2,z,3,513,644,cr,2,f,18,NA,NA,NA
EA_exp_3,19,28615,1,34,44,1,m,2,637,1034,hit,4,f,18,p,younger,1
EA_exp_3,19,28615,1,35,135,2,z,2,1169,1388,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,36,67,1,z,3,1527,606,miss,2,f,18,None,NA,1
EA_exp_3,19,28615,1,37,153,2,z,2,1604,543,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,38,181,2,z,1,1020,568,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,39,89,1,m,4,1345,531,hit,6,f,18,q,older,1
EA_exp_3,19,28615,1,40,149,2,m,3,1486,718,fa,5,f,18,NA,NA,NA
EA_exp_3,19,28615,1,41,189,2,z,3,1639,516,cr,2,f,18,NA,NA,NA
EA_exp_3,19,28615,1,42,179,2,z,4,1281,532,cr,1,f,18,NA,NA,NA
EA_exp_3,19,28615,1,43,188,2,z,2,1248,407,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,44,190,2,m,3,1113,1634,fa,5,f,18,NA,NA,NA
EA_exp_3,19,28615,1,45,160,2,z,4,2682,653,cr,1,f,18,NA,NA,NA
EA_exp_3,19,28615,1,46,138,2,m,4,1218,570,fa,6,f,18,NA,NA,NA
EA_exp_3,19,28615,1,47,91,1,m,4,1159,605,hit,6,f,18,p,younger,1
EA_exp_3,19,28615,1,48,71,1,m,3,2772,1966,hit,5,f,18,q,older,1
EA_exp_3,19,28615,1,49,109,2,z,3,1154,438,cr,2,f,18,NA,NA,NA
EA_exp_3,19,28615,1,50,150,2,z,4,1047,467,cr,1,f,18,NA,NA,NA
EA_exp_3,19,28615,1,51,17,1,m,1,1425,514,hit,4,f,18,q,older,1
EA_exp_3,19,28615,1,52,79,1,z,3,2283,410,miss,2,f,18,q,older,1
EA_exp_3,19,28615,1,53,80,1,m,4,1273,1182,hit,6,f,18,p,younger,1
EA_exp_3,19,28615,1,54,145,2,z,2,3183,502,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,55,85,1,z,4,1587,907,miss,1,f,18,q,older,1
EA_exp_3,19,28615,1,56,126,2,z,3,1830,326,cr,2,f,18,NA,NA,NA
EA_exp_3,19,28615,1,57,114,2,z,2,1159,516,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,58,174,2,m,4,973,512,fa,6,f,18,NA,NA,NA
EA_exp_3,19,28615,1,59,64,1,z,3,1294,257,miss,2,f,18,q,older,1
EA_exp_3,19,28615,1,60,90,1,z,2,1077,389,miss,3,f,18,p,younger,1
EA_exp_3,19,28615,1,61,108,2,z,3,948,534,cr,2,f,18,NA,NA,NA
EA_exp_3,19,28615,1,62,70,1,z,1,1553,427,miss,3,f,18,q,older,1
EA_exp_3,19,28615,1,63,104,2,z,2,1177,388,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,64,125,2,z,2,932,377,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,65,151,2,z,3,840,481,cr,2,f,18,NA,NA,NA
EA_exp_3,19,28615,1,66,167,2,z,1,1295,642,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,67,73,1,m,4,1047,438,hit,6,f,18,q,older,1
EA_exp_3,19,28615,1,68,18,1,m,2,1176,478,hit,4,f,18,p,younger,1
EA_exp_3,19,28615,1,69,148,2,z,2,1180,421,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,70,25,1,z,1,1008,564,miss,3,f,18,p,younger,1
EA_exp_3,19,28615,1,71,120,2,m,2,1373,606,fa,4,f,18,NA,NA,NA
EA_exp_3,19,28615,1,72,2,1,m,4,1816,421,hit,6,f,18,q,older,1
EA_exp_3,19,28615,1,73,165,2,m,4,1204,463,fa,6,f,18,NA,NA,NA
EA_exp_3,19,28615,1,74,60,1,z,3,829,435,miss,2,f,18,q,older,1
EA_exp_3,19,28615,1,75,123,2,z,4,1282,1496,cr,1,f,18,NA,NA,NA
EA_exp_3,19,28615,1,76,32,1,m,4,1387,507,hit,6,f,18,q,older,1
EA_exp_3,19,28615,1,77,23,1,z,1,985,440,miss,3,f,18,q,older,1
EA_exp_3,19,28615,1,78,185,2,z,1,939,476,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,79,186,2,z,1,1276,383,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,80,173,2,z,3,962,417,cr,2,f,18,NA,NA,NA
EA_exp_3,19,28615,1,81,11,1,m,2,1601,552,hit,4,f,18,q,older,1
EA_exp_3,19,28615,1,82,157,2,z,1,992,516,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,83,78,1,z,3,839,1080,miss,2,f,18,p,younger,1
EA_exp_3,19,28615,1,84,52,1,m,4,1949,613,hit,6,f,18,p,younger,1
EA_exp_3,19,28615,1,85,155,2,z,3,1114,358,cr,2,f,18,NA,NA,NA
EA_exp_3,19,28615,1,86,132,2,z,1,888,544,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,87,59,1,m,3,2618,1000,hit,5,f,18,q,older,1
EA_exp_3,19,28615,1,88,4,1,z,2,1056,398,miss,3,f,18,q,older,1
EA_exp_3,19,28615,1,89,170,2,z,3,958,560,cr,2,f,18,NA,NA,NA
EA_exp_3,19,28615,1,90,180,2,z,4,1177,660,cr,1,f,18,NA,NA,NA
EA_exp_3,19,28615,1,91,20,1,z,1,1019,472,miss,3,f,18,q,older,1
EA_exp_3,19,28615,1,92,10,1,z,1,985,520,miss,3,f,18,p,younger,1
EA_exp_3,19,28615,1,93,144,2,z,4,1074,960,cr,1,f,18,NA,NA,NA
EA_exp_3,19,28615,1,94,97,1,z,4,1312,429,miss,1,f,18,p,younger,1
EA_exp_3,19,28615,1,95,166,2,m,1,1579,583,fa,4,f,18,NA,NA,NA
EA_exp_3,19,28615,1,96,107,2,m,2,1714,563,fa,4,f,18,NA,NA,NA
EA_exp_3,19,28615,1,97,134,2,m,4,1115,439,fa,6,f,18,NA,NA,NA
EA_exp_3,19,28615,1,98,140,2,z,1,985,409,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,99,154,2,z,3,1011,456,cr,2,f,18,NA,NA,NA
EA_exp_3,19,28615,1,100,58,1,z,2,1157,447,miss,3,f,18,p,younger,1
EA_exp_3,19,28615,1,101,53,1,m,4,1245,996,hit,6,f,18,p,younger,1
EA_exp_3,19,28615,1,102,161,2,z,2,845,371,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,103,21,1,z,3,836,524,miss,2,f,18,q,older,1
EA_exp_3,19,28615,1,104,8,1,z,1,854,479,miss,3,f,18,p,younger,1
EA_exp_3,19,28615,1,105,77,1,m,2,1451,745,hit,4,f,18,q,older,1
EA_exp_3,19,28615,1,106,133,2,z,3,1051,1082,cr,2,f,18,NA,NA,NA
EA_exp_3,19,28615,1,107,35,1,z,4,896,324,miss,1,f,18,q,older,1
EA_exp_3,19,28615,1,108,76,1,m,4,1559,545,hit,6,f,18,q,older,1
EA_exp_3,19,28615,1,109,184,2,m,4,1195,453,fa,6,f,18,NA,NA,NA
EA_exp_3,19,28615,1,110,105,2,z,3,1074,480,cr,2,f,18,NA,NA,NA
EA_exp_3,19,28615,1,111,163,2,z,2,848,355,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,112,87,1,z,1,1797,486,miss,3,f,18,q,older,1
EA_exp_3,19,28615,1,113,16,1,m,3,845,584,hit,5,f,18,p,younger,1
EA_exp_3,19,28615,1,114,26,1,z,2,930,373,miss,3,f,18,q,older,1
EA_exp_3,19,28615,1,115,139,2,z,3,1977,590,cr,2,f,18,NA,NA,NA
EA_exp_3,19,28615,1,116,31,1,z,4,1848,1188,miss,1,f,18,q,older,1
EA_exp_3,19,28615,1,117,199,2,z,2,1122,352,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,118,6,1,z,3,802,459,miss,2,f,18,q,older,1
EA_exp_3,19,28615,1,119,158,2,z,2,856,368,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,120,101,2,m,2,1488,526,fa,4,f,18,NA,NA,NA
EA_exp_3,19,28615,1,121,38,1,z,3,1000,522,miss,2,f,18,p,younger,1
EA_exp_3,19,28615,1,122,22,1,z,2,1173,574,miss,3,f,18,q,older,1
EA_exp_3,19,28615,1,123,172,2,m,4,1242,510,fa,6,f,18,NA,NA,NA
EA_exp_3,19,28615,1,124,1,1,m,4,1850,808,hit,6,f,18,q,older,1
EA_exp_3,19,28615,1,125,137,2,z,3,871,415,cr,2,f,18,NA,NA,NA
EA_exp_3,19,28615,1,126,41,1,z,2,862,436,miss,3,f,18,q,older,1
EA_exp_3,19,28615,1,127,111,2,z,1,1058,545,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,128,94,1,z,3,922,417,miss,2,f,18,q,older,1
EA_exp_3,19,28615,1,129,40,1,m,4,1819,542,hit,6,f,18,q,older,1
EA_exp_3,19,28615,1,130,57,1,z,3,910,414,miss,2,f,18,p,younger,1
EA_exp_3,19,28615,1,131,192,2,m,3,1324,800,fa,5,f,18,NA,NA,NA
EA_exp_3,19,28615,1,132,99,1,z,2,1043,1056,miss,3,f,18,q,older,1
EA_exp_3,19,28615,1,133,14,1,z,3,2693,672,miss,2,f,18,q,older,1
EA_exp_3,19,28615,1,134,5,1,m,2,756,798,hit,4,f,18,q,older,1
EA_exp_3,19,28615,1,135,141,2,z,4,2175,463,cr,1,f,18,NA,NA,NA
EA_exp_3,19,28615,1,136,194,2,m,3,1499,730,fa,5,f,18,NA,NA,NA
EA_exp_3,19,28615,1,137,127,2,z,2,885,449,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,138,128,2,z,1,1038,736,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,139,7,1,m,4,1157,571,hit,6,f,18,p,younger,1
EA_exp_3,19,28615,1,140,143,2,m,2,1972,686,fa,4,f,18,NA,NA,NA
EA_exp_3,19,28615,1,141,82,1,m,3,1539,606,hit,5,f,18,q,older,1
EA_exp_3,19,28615,1,142,115,2,z,2,1122,368,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,143,92,1,z,4,1616,826,miss,1,f,18,p,younger,1
EA_exp_3,19,28615,1,144,162,2,z,4,1068,805,cr,1,f,18,NA,NA,NA
EA_exp_3,19,28615,1,145,146,2,z,2,1154,480,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,146,69,1,z,3,797,869,miss,2,f,18,q,older,1
EA_exp_3,19,28615,1,147,187,2,z,2,1601,475,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,148,195,2,z,1,1205,687,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,149,55,1,m,2,3297,919,hit,4,f,18,q,older,1
EA_exp_3,19,28615,1,150,34,1,m,4,1617,743,hit,6,f,18,p,younger,1
EA_exp_3,19,28615,1,151,95,1,m,4,1258,655,hit,6,f,18,q,older,1
EA_exp_3,19,28615,1,152,24,1,m,2,2374,670,hit,4,f,18,q,older,1
EA_exp_3,19,28615,1,153,98,1,z,3,1268,393,miss,2,f,18,q,older,1
EA_exp_3,19,28615,1,154,168,2,z,4,986,1372,cr,1,f,18,NA,NA,NA
EA_exp_3,19,28615,1,155,159,2,z,3,1236,425,cr,2,f,18,NA,NA,NA
EA_exp_3,19,28615,1,156,121,2,z,1,1086,888,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,157,96,1,z,4,948,759,miss,1,f,18,q,older,1
EA_exp_3,19,28615,1,158,68,1,m,2,1272,606,hit,4,f,18,q,older,1
EA_exp_3,19,28615,1,159,110,2,m,3,2021,526,fa,5,f,18,NA,NA,NA
EA_exp_3,19,28615,1,160,39,1,z,3,1239,352,miss,2,f,18,p,younger,1
EA_exp_3,19,28615,1,161,46,1,z,2,773,475,miss,3,f,18,q,older,1
EA_exp_3,19,28615,1,162,43,1,m,4,1195,399,hit,6,f,18,q,older,1
EA_exp_3,19,28615,1,163,15,1,m,4,1090,1501,hit,6,f,18,p,younger,1
EA_exp_3,19,28615,1,164,131,2,m,2,1140,859,fa,4,f,18,NA,NA,NA
EA_exp_3,19,28615,1,165,66,1,m,4,1400,633,hit,6,f,18,q,older,1
EA_exp_3,19,28615,1,166,74,1,m,4,1359,610,hit,6,f,18,q,older,1
EA_exp_3,19,28615,1,167,147,2,z,3,907,349,cr,2,f,18,NA,NA,NA
EA_exp_3,19,28615,1,168,178,2,m,3,2751,506,fa,5,f,18,NA,NA,NA
EA_exp_3,19,28615,1,169,175,2,z,2,1432,356,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,170,176,2,z,4,2884,442,cr,1,f,18,NA,NA,NA
EA_exp_3,19,28615,1,171,164,2,z,2,920,684,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,172,200,2,z,1,980,578,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,173,103,2,z,4,1051,682,cr,1,f,18,NA,NA,NA
EA_exp_3,19,28615,1,174,75,1,z,4,942,416,miss,1,f,18,None,NA,1
EA_exp_3,19,28615,1,175,63,1,z,4,1089,684,miss,1,f,18,q,older,1
EA_exp_3,19,28615,1,176,30,1,m,4,1313,550,hit,6,f,18,p,younger,1
EA_exp_3,19,28615,1,177,37,1,m,3,1220,533,hit,5,f,18,p,younger,1
EA_exp_3,19,28615,1,178,130,2,z,3,1151,443,cr,2,f,18,NA,NA,NA
EA_exp_3,19,28615,1,179,88,1,z,2,1167,692,miss,3,f,18,q,older,1
EA_exp_3,19,28615,1,180,117,2,z,2,1138,628,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,181,191,2,z,1,812,563,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,182,136,2,m,4,1646,624,fa,6,f,18,NA,NA,NA
EA_exp_3,19,28615,1,183,112,2,z,2,1199,704,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,184,93,1,z,4,855,843,miss,1,f,18,p,younger,1
EA_exp_3,19,28615,1,185,198,2,m,3,3484,1027,fa,5,f,18,NA,NA,NA
EA_exp_3,19,28615,1,186,62,1,m,4,1738,555,hit,6,f,18,p,younger,1
EA_exp_3,19,28615,1,187,33,1,m,3,997,1623,hit,5,f,18,p,younger,1
EA_exp_3,19,28615,1,188,193,2,z,2,1097,514,cr,3,f,18,NA,NA,NA
EA_exp_3,19,28615,1,189,156,2,z,3,1227,484,cr,2,f,18,NA,NA,NA
EA_exp_3,19,28615,1,190,72,1,z,2,822,488,miss,3,f,18,q,older,1
EA_exp_3,19,28615,1,191,116,2,z,3,617,388,cr,2,f,18,NA,NA,NA
EA_exp_3,19,28615,1,192,196,2,z,4,1044,532,cr,1,f,18,NA,NA,NA
EA_exp_3,19,28615,1,193,36,1,m,4,911,931,hit,6,f,18,p,younger,1
EA_exp_3,19,28615,1,194,47,1,z,4,1708,354,miss,1,f,18,q,older,1
EA_exp_3,19,28615,1,195,83,1,z,3,1027,563,miss,2,f,18,q,older,1
EA_exp_3,19,28615,1,196,48,1,m,3,1547,934,hit,5,f,18,q,older,1
EA_exp_3,19,28615,1,197,13,1,z,4,1850,526,miss,1,f,18,q,older,1
EA_exp_3,19,28615,1,198,182,2,z,3,825,288,cr,2,f,18,NA,NA,NA
EA_exp_3,19,28615,1,199,81,1,z,2,341,369,miss,3,f,18,q,older,1
EA_exp_3,19,28615,1,200,129,2,z,3,259,354,cr,2,f,18,NA,NA,NA
EA_exp_3,20,28599,2,1,111,1,m,3,2756,1998,hit,5,f,23,q,older,1
EA_exp_3,20,28599,2,2,133,1,m,3,2450,535,hit,5,f,23,q,older,1
EA_exp_3,20,28599,2,3,5,2,z,2,2592,469,cr,3,f,23,NA,NA,NA
EA_exp_3,20,28599,2,4,162,1,m,4,1284,538,hit,6,f,23,p,younger,1
EA_exp_3,20,28599,2,5,77,2,m,4,1316,697,fa,6,f,23,NA,NA,NA
EA_exp_3,20,28599,2,6,135,1,z,2,3437,511,miss,3,f,23,q,older,1
EA_exp_3,20,28599,2,7,23,2,z,2,1866,412,cr,3,f,23,NA,NA,NA
EA_exp_3,20,28599,2,8,53,2,z,2,825,309,cr,3,f,23,NA,NA,NA
EA_exp_3,20,28599,2,9,65,2,z,2,680,280,cr,3,f,23,NA,NA,NA
EA_exp_3,20,28599,2,10,151,1,z,2,1294,836,miss,3,f,23,q,older,1
EA_exp_3,20,28599,2,11,167,1,m,4,1411,485,hit,6,f,23,q,older,1
EA_exp_3,20,28599,2,12,45,2,z,2,1123,383,cr,3,f,23,NA,NA,NA
EA_exp_3,20,28599,2,13,109,1,m,4,995,275,hit,6,f,23,q,older,1
EA_exp_3,20,28599,2,14,36,2,m,3,954,269,fa,5,f,23,NA,NA,NA
EA_exp_3,20,28599,2,15,75,2,m,2,1216,365,fa,4,f,23,NA,NA,NA
EA_exp_3,20,28599,2,16,42,2,z,2,1085,381,cr,3,f,23,NA,NA,NA
EA_exp_3,20,28599,2,17,49,2,m,3,865,871,fa,5,f,23,NA,NA,NA
EA_exp_3,20,28599,2,18,89,2,m,4,838,446,fa,6,f,23,NA,NA,NA
EA_exp_3,20,28599,2,19,15,2,m,4,749,265,fa,6,f,23,NA,NA,NA
EA_exp_3,20,28599,2,20,138,1,m,4,1297,262,hit,6,f,23,q,older,1
EA_exp_3,20,28599,2,21,146,1,m,2,1724,225,hit,4,f,23,q,older,1
EA_exp_3,20,28599,2,22,87,2,m,1,1035,330,fa,4,f,23,NA,NA,NA
EA_exp_3,20,28599,2,23,105,1,z,2,986,399,miss,3,f,23,q,older,1
EA_exp_3,20,28599,2,24,32,2,m,4,1522,638,fa,6,f,23,NA,NA,NA
EA_exp_3,20,28599,2,25,50,2,z,1,1222,366,cr,3,f,23,NA,NA,NA
EA_exp_3,20,28599,2,26,71,2,z,2,914,262,cr,3,f,23,NA,NA,NA
EA_exp_3,20,28599,2,27,115,1,m,3,1070,461,hit,5,f,23,q,older,1
EA_exp_3,20,28599,2,28,28,2,m,2,969,478,fa,4,f,23,NA,NA,NA
EA_exp_3,20,28599,2,29,137,1,m,3,875,243,hit,5,f,23,p,younger,1
EA_exp_3,20,28599,2,30,113,1,z,2,1355,382,miss,3,f,23,p,younger,1
EA_exp_3,20,28599,2,31,132,1,m,4,1152,459,hit,6,f,23,p,younger,1
EA_exp_3,20,28599,2,32,90,2,m,3,1667,354,fa,5,f,23,NA,NA,NA
EA_exp_3,20,28599,2,33,170,1,m,4,869,300,hit,6,f,23,p,younger,1
EA_exp_3,20,28599,2,34,183,1,m,4,1229,489,hit,6,f,23,q,older,1
EA_exp_3,20,28599,2,35,189,1,z,2,1399,392,miss,3,f,23,q,older,1
EA_exp_3,20,28599,2,36,154,1,z,2,1032,394,miss,3,f,23,q,older,1
EA_exp_3,20,28599,2,37,27,2,z,2,748,296,cr,3,f,23,NA,NA,NA
EA_exp_3,20,28599,2,38,47,2,m,2,1245,308,fa,4,f,23,NA,NA,NA
EA_exp_3,20,28599,2,39,80,2,z,2,756,293,cr,3,f,23,NA,NA,NA
EA_exp_3,20,28599,2,40,17,2,m,1,761,1813,fa,4,f,23,NA,NA,NA
EA_exp_3,20,28599,2,41,41,2,z,2,2974,482,cr,3,f,23,NA,NA,NA
EA_exp_3,20,28599,2,42,144,1,z,2,1101,285,miss,3,f,23,p,younger,1
EA_exp_3,20,28599,2,43,1,2,z,2,962,310,cr,3,f,23,NA,NA,NA
EA_exp_3,20,28599,2,44,3,2,z,2,811,339,cr,3,f,23,NA,NA,NA
EA_exp_3,20,28599,2,45,92,2,z,2,756,273,cr,3,f,23,NA,NA,NA
EA_exp_3,20,28599,2,46,191,1,z,2,742,308,miss,3,f,23,q,older,1
EA_exp_3,20,28599,2,47,153,1,m,2,1322,271,hit,4,f,23,q,older,1
EA_exp_3,20,28599,2,48,143,1,m,2,939,281,hit,4,f,23,q,older,1
EA_exp_3,20,28599,2,49,165,1,m,2,833,278,hit,4,f,23,q,older,1
EA_exp_3,20,28599,2,50,120,1,m,2,669,252,hit,4,f,23,q,older,1
EA_exp_3,20,28599,2,51,173,1,z,2,850,315,miss,3,f,23,p,younger,1
EA_exp_3,20,28599,2,52,82,2,m,2,1232,249,fa,4,f,23,NA,NA,NA
EA_exp_3,20,28599,2,53,158,1,m,4,2912,181,hit,6,f,23,q,older,1
EA_exp_3,20,28599,2,54,169,1,m,3,1356,482,hit,5,f,23,p,younger,1
EA_exp_3,20,28599,2,55,34,2,z,2,1006,305,cr,3,f,23,NA,NA,NA
EA_exp_3,20,28599,2,56,56,2,z,2,821,303,cr,3,f,23,NA,NA,NA
EA_exp_3,20,28599,2,57,187,1,m,4,1303,297,hit,6,f,23,q,older,1
EA_exp_3,20,28599,2,58,2,2,z,2,702,334,cr,3,f,23,NA,NA,NA
EA_exp_3,20,28599,2,59,95,2,z,4,1232,504,cr,1,f,23,NA,NA,NA
EA_exp_3,20,28599,2,60,70,2,z,3,803,415,cr,2,f,23,NA,NA,NA
EA_exp_3,20,28599,2,61,121,1,z,4,816,376,miss,1,f,23,q,older,1
EA_exp_3,20,28599,2,62,66,2,z,3,809,356,cr,2,f,23,NA,NA,NA
EA_exp_3,20,28599,2,63,161,1,m,4,912,412,hit,6,f,23,q,older,1
EA_exp_3,20,28599,2,64,60,2,z,2,1206,277,cr,3,f,23,NA,NA,NA
EA_exp_3,20,28599,2,65,157,1,z,2,971,239,miss,3,f,23,q,older,1
EA_exp_3,20,28599,2,66,67,2,z,2,855,271,cr,3,f,23,NA,NA,NA
EA_exp_3,20,28599,2,67,12,2,z,4,1602,798,cr,1,f,23,NA,NA,NA
EA_exp_3,20,28599,2,68,136,1,z,3,993,274,miss,2,f,23,q,older,1
EA_exp_3,20,28599,2,69,30,2,z,2,921,573,cr,3,f,23,NA,NA,NA
EA_exp_3,20,28599,2,70,31,2,z,2,692,262,cr,3,f,23,NA,NA,NA
EA_exp_3,20,28599,2,71,139,1,m,3,2138,735,hit,5,f,23,p,younger,1
EA_exp_3,20,28599,2,72,43,2,z,2,847,443,cr,3,f,23,NA,NA,NA
EA_exp_3,20,28599,2,73,22,2,z,3,667,298,cr,2,f,23,NA,NA,NA
EA_exp_3,20,28599,2,74,79,2,z,3,701,253,cr,2,f,23,NA,NA,NA
EA_exp_3,20,28599,2,75,40,2,z,2,501,1226,cr,3,f,23,NA,NA,NA
EA_exp_3,20,28599,2,76,110,1,z,3,742,1093,miss,2,f,23,q,older,1
EA_exp_3,20,28599,2,77,184,1,m,4,617,716,hit,6,f,23,p,younger,1
EA_exp_3,20,28599,2,78,51,2,m,3,1139,813,fa,5,f,23,NA,NA,NA
EA_exp_3,20,28599,2,79,76,2,z,2,1039,287,cr,3,f,23,NA,NA,NA
EA_exp_3,20,28599,2,80,57,2,z,2,720,273,cr,3,f,23,NA,NA,NA
EA_exp_3,20,28599,2,81,54,2,z,2,720,243,cr,3,f,23,NA,NA,NA
EA_exp_3,20,28599,2,82,61,2,z,2,634,284,cr,3,f,23,NA,NA,NA
EA_exp_3,20,28599,2,83,178,1,m,4,1152,269,hit,6,f,23,q,older,1
EA_exp_3,20,28599,2,84,185,1,m,4,705,207,hit,6,f,23,p,younger,1
EA_exp_3,20,28599,2,85,118,1,z,2,730,277,miss,3,f,23,p,younger,1
EA_exp_3,20,28599,2,86,156,1,m,4,861,308,hit,6,f,23,p,younger,1
EA_exp_3,20,28599,2,87,97,2,z,2,858,222,cr,3,f,23,NA,NA,NA
EA_exp_3,20,28599,2,88,13,2,z,2,772,258,cr,3,f,23,NA,NA,NA
EA_exp_3,20,28599,2,89,100,2,z,3,1944,580,cr,2,f,23,NA,NA,NA
